country_code,country_name,year,age_group,sex,migrant_pop,total_pop_2019,data_used,un_development_lvl,oecd_member,total_pop_2020
428,Latvia,2019,0-4,female,800,53882,B,More Developed Regions,TRUE,54579
428,Latvia,2019,5-9,female,1523,46632.00000000001,B,More Developed Regions,TRUE,45018
428,Latvia,2019,10-14,female,707,49628,B,More Developed Regions,TRUE,49615
428,Latvia,2019,15-19,female,915,40840,B,More Developed Regions,TRUE,42712
428,Latvia,2019,20-24,female,1945,37606,B,More Developed Regions,TRUE,33372
428,Latvia,2019,25-29,female,2995,61929,B,More Developed Regions,TRUE,57397
428,Latvia,2019,30-34,female,3044,68993,B,More Developed Regions,TRUE,69510
428,Latvia,2019,35-39,female,2882,59939,B,More Developed Regions,TRUE,59546
428,Latvia,2019,40-44,female,3415,63135,B,More Developed Regions,TRUE,61129
428,Latvia,2019,45-49,female,6014,68152,B,More Developed Regions,TRUE,68512
428,Latvia,2019,50-54,female,10034,65479,B,More Developed Regions,TRUE,62553
428,Latvia,2019,55-59,female,15493,78937,B,More Developed Regions,TRUE,78577
428,Latvia,2019,60-64,female,18738,73708,B,More Developed Regions,TRUE,73215
428,Latvia,2019,65-69,female,18337,68265,B,More Developed Regions,TRUE,72450
428,Latvia,2019,70-74,female,16506,50903,B,More Developed Regions,TRUE,47888
428,Latvia,2019,75+,female,40522,140764,B,More Developed Regions,TRUE,140793
428,Latvia,2019,Total,female,143870,1028791.9999999999,B,More Developed Regions,TRUE,1016866
428,Latvia,2017,0-4,both sexes,3540,112516,B,More Developed Regions,TRUE,114020
428,Latvia,2017,5-9,both sexes,2123,96673.99999999999,B,More Developed Regions,TRUE,93749
428,Latvia,2017,10-14,both sexes,1052,101756.99999999999,B,More Developed Regions,TRUE,102172
428,Latvia,2017,15-19,both sexes,898,83100,B,More Developed Regions,TRUE,86552
428,Latvia,2017,20-24,both sexes,1671,78256,B,More Developed Regions,TRUE,69531
428,Latvia,2017,25-29,both sexes,3653,127636.00000000001,B,More Developed Regions,TRUE,118692
428,Latvia,2017,30-34,both sexes,5993,141244,B,More Developed Regions,TRUE,142259
428,Latvia,2017,35-39,both sexes,7212,121457.00000000001,B,More Developed Regions,TRUE,120963
428,Latvia,2017,40-44,both sexes,9591,124422,B,More Developed Regions,TRUE,120748
428,Latvia,2017,45-49,both sexes,15430,132355,B,More Developed Regions,TRUE,133139
428,Latvia,2017,50-54,both sexes,24517,124302,B,More Developed Regions,TRUE,119177
428,Latvia,2017,55-59,both sexes,32827,145368,B,More Developed Regions,TRUE,145065
428,Latvia,2017,60-64,both sexes,33194,129891.00000000001,B,More Developed Regions,TRUE,129931.00000000001
428,Latvia,2017,65-69,both sexes,30948,113117.00000000001,B,More Developed Regions,TRUE,120213
428,Latvia,2017,70-74,both sexes,22590,78999,B,More Developed Regions,TRUE,74721
428,Latvia,2017,75+,both sexes,61650,195649,B,More Developed Regions,TRUE,195270
428,Latvia,2017,Total,both sexes,256889,1906743,B,More Developed Regions,TRUE,1886202
428,Latvia,2017,0-4,male,1964,58632.00000000001,B,More Developed Regions,TRUE,59441
428,Latvia,2017,5-9,male,1219,50042,B,More Developed Regions,TRUE,48731
428,Latvia,2017,10-14,male,577,52129.00000000001,B,More Developed Regions,TRUE,52557
428,Latvia,2017,15-19,male,482,42259,B,More Developed Regions,TRUE,43840
428,Latvia,2017,20-24,male,912,40649,B,More Developed Regions,TRUE,36159
428,Latvia,2017,25-29,male,1934,65706,B,More Developed Regions,TRUE,61295
428,Latvia,2017,30-34,male,3022,72247.99999999999,B,More Developed Regions,TRUE,72749
428,Latvia,2017,35-39,male,3571,61517.99999999999,B,More Developed Regions,TRUE,61417
428,Latvia,2017,40-44,male,4633,61287.00000000001,B,More Developed Regions,TRUE,59619
428,Latvia,2017,45-49,male,6805,64202,B,More Developed Regions,TRUE,64626.99999999999
428,Latvia,2017,50-54,male,10957,58823.00000000001,B,More Developed Regions,TRUE,56624
428,Latvia,2017,55-59,male,14205,66429.99999999999,B,More Developed Regions,TRUE,66488
428,Latvia,2017,60-64,male,13621,56181.00000000001,B,More Developed Regions,TRUE,56716
428,Latvia,2017,65-69,male,11889,44853,B,More Developed Regions,TRUE,47763
428,Latvia,2017,70-74,male,8079,28096.000000000004,B,More Developed Regions,TRUE,26833
428,Latvia,2017,75+,male,17158,54893,B,More Developed Regions,TRUE,54477
428,Latvia,2017,Total,male,101028,877948,B,More Developed Regions,TRUE,869336
428,Latvia,2017,0-4,female,1576,53882,B,More Developed Regions,TRUE,54579
428,Latvia,2017,5-9,female,904,46632.00000000001,B,More Developed Regions,TRUE,45018
428,Latvia,2017,10-14,female,475,49628,B,More Developed Regions,TRUE,49615
428,Latvia,2017,15-19,female,416,40840,B,More Developed Regions,TRUE,42712
428,Latvia,2017,20-24,female,759,37606,B,More Developed Regions,TRUE,33372
428,Latvia,2017,25-29,female,1719,61929,B,More Developed Regions,TRUE,57397
428,Latvia,2017,30-34,female,2971,68993,B,More Developed Regions,TRUE,69510
428,Latvia,2017,35-39,female,3641,59939,B,More Developed Regions,TRUE,59546
428,Latvia,2017,40-44,female,4958,63135,B,More Developed Regions,TRUE,61129
428,Latvia,2017,45-49,female,8625,68152,B,More Developed Regions,TRUE,68512
428,Latvia,2017,50-54,female,13560,65479,B,More Developed Regions,TRUE,62553
428,Latvia,2017,55-59,female,18622,78937,B,More Developed Regions,TRUE,78577
428,Latvia,2017,60-64,female,19573,73708,B,More Developed Regions,TRUE,73215
428,Latvia,2017,65-69,female,19059,68265,B,More Developed Regions,TRUE,72450
428,Latvia,2017,70-74,female,14511,50903,B,More Developed Regions,TRUE,47888
428,Latvia,2017,75+,female,44492,140764,B,More Developed Regions,TRUE,140793
428,Latvia,2017,Total,female,155861,1028791.9999999999,B,More Developed Regions,TRUE,1016866
428,Latvia,2015,0-4,both sexes,2602,112516,B,More Developed Regions,TRUE,114020
428,Latvia,2015,5-9,both sexes,1315,96673.99999999999,B,More Developed Regions,TRUE,93749
428,Latvia,2015,10-14,both sexes,792,101756.99999999999,B,More Developed Regions,TRUE,102172
428,Latvia,2015,15-19,both sexes,963,83100,B,More Developed Regions,TRUE,86552
428,Latvia,2015,20-24,both sexes,2049,78256,B,More Developed Regions,TRUE,69531
428,Latvia,2015,25-29,both sexes,4176,127636.00000000001,B,More Developed Regions,TRUE,118692
428,Latvia,2015,30-34,both sexes,6150,141244,B,More Developed Regions,TRUE,142259
428,Latvia,2015,35-39,both sexes,7507,121457.00000000001,B,More Developed Regions,TRUE,120963
428,Latvia,2015,40-44,both sexes,10946,124422,B,More Developed Regions,TRUE,120748
428,Latvia,2015,45-49,both sexes,18440,132355,B,More Developed Regions,TRUE,133139
428,Latvia,2015,50-54,both sexes,28429,124302,B,More Developed Regions,TRUE,119177
428,Latvia,2015,55-59,both sexes,33863,145368,B,More Developed Regions,TRUE,145065
428,Latvia,2015,60-64,both sexes,33399,129891.00000000001,B,More Developed Regions,TRUE,129931.00000000001
428,Latvia,2015,65-69,both sexes,26527,113117.00000000001,B,More Developed Regions,TRUE,120213
428,Latvia,2015,70-74,both sexes,28434,78999,B,More Developed Regions,TRUE,74721
428,Latvia,2015,75+,both sexes,57534,195649,B,More Developed Regions,TRUE,195270
428,Latvia,2015,Total,both sexes,263126,1906743,B,More Developed Regions,TRUE,1886202
428,Latvia,2015,0-4,male,1455,58632.00000000001,B,More Developed Regions,TRUE,59441
428,Latvia,2015,5-9,male,749,50042,B,More Developed Regions,TRUE,48731
428,Latvia,2015,10-14,male,422,52129.00000000001,B,More Developed Regions,TRUE,52557
428,Latvia,2015,15-19,male,504,42259,B,More Developed Regions,TRUE,43840
428,Latvia,2015,20-24,male,1074,40649,B,More Developed Regions,TRUE,36159
428,Latvia,2015,25-29,male,2055,65706,B,More Developed Regions,TRUE,61295
428,Latvia,2015,30-34,male,3080,72247.99999999999,B,More Developed Regions,TRUE,72749
428,Latvia,2015,35-39,male,3613,61517.99999999999,B,More Developed Regions,TRUE,61417
428,Latvia,2015,40-44,male,4931,61287.00000000001,B,More Developed Regions,TRUE,59619
428,Latvia,2015,45-49,male,8140,64202,B,More Developed Regions,TRUE,64626.99999999999
428,Latvia,2015,50-54,male,12457,58823.00000000001,B,More Developed Regions,TRUE,56624
428,Latvia,2015,55-59,male,14532,66429.99999999999,B,More Developed Regions,TRUE,66488
428,Latvia,2015,60-64,male,13598,56181.00000000001,B,More Developed Regions,TRUE,56716
428,Latvia,2015,65-69,male,10226,44853,B,More Developed Regions,TRUE,47763
428,Latvia,2015,70-74,male,10213,28096.000000000004,B,More Developed Regions,TRUE,26833
428,Latvia,2015,75+,male,15624,54893,B,More Developed Regions,TRUE,54477
428,Latvia,2015,Total,male,102673,877948,B,More Developed Regions,TRUE,869336
428,Latvia,2015,0-4,female,1147,53882,B,More Developed Regions,TRUE,54579
428,Latvia,2015,5-9,female,566,46632.00000000001,B,More Developed Regions,TRUE,45018
428,Latvia,2015,10-14,female,370,49628,B,More Developed Regions,TRUE,49615
428,Latvia,2015,15-19,female,459,40840,B,More Developed Regions,TRUE,42712
428,Latvia,2015,20-24,female,975,37606,B,More Developed Regions,TRUE,33372
428,Latvia,2015,25-29,female,2121,61929,B,More Developed Regions,TRUE,57397
428,Latvia,2015,30-34,female,3070,68993,B,More Developed Regions,TRUE,69510
428,Latvia,2015,35-39,female,3894,59939,B,More Developed Regions,TRUE,59546
428,Latvia,2015,40-44,female,6015,63135,B,More Developed Regions,TRUE,61129
428,Latvia,2015,45-49,female,10300,68152,B,More Developed Regions,TRUE,68512
428,Latvia,2015,50-54,female,15972,65479,B,More Developed Regions,TRUE,62553
428,Latvia,2015,55-59,female,19331,78937,B,More Developed Regions,TRUE,78577
428,Latvia,2015,60-64,female,19801,73708,B,More Developed Regions,TRUE,73215
428,Latvia,2015,65-69,female,16301,68265,B,More Developed Regions,TRUE,72450
428,Latvia,2015,70-74,female,18221,50903,B,More Developed Regions,TRUE,47888
428,Latvia,2015,75+,female,41910,140764,B,More Developed Regions,TRUE,140793
428,Latvia,2015,Total,female,160453,1028791.9999999999,B,More Developed Regions,TRUE,1016866
430,Liberia,2019,0-4,both sexes,3241,730149.9999999999,B,Less Developed Regions,FALSE,740493
430,Liberia,2019,5-9,both sexes,4788,670197,B,Less Developed Regions,FALSE,678323
430,Liberia,2019,10-14,both sexes,5624,611777,B,Less Developed Regions,FALSE,623080
430,Liberia,2019,15-19,both sexes,9001,536559,B,Less Developed Regions,FALSE,551945
430,Liberia,2019,20-24,both sexes,12314,446073.00000000006,B,Less Developed Regions,FALSE,463072
430,Liberia,2019,25-29,both sexes,11750,367464,B,Less Developed Regions,FALSE,377781
430,Liberia,2019,30-34,both sexes,11637,328491.00000000006,B,Less Developed Regions,FALSE,334305
430,Liberia,2019,35-39,both sexes,10406,287831,B,Less Developed Regions,FALSE,295503
430,Liberia,2019,40-44,both sexes,7577,237108,B,Less Developed Regions,FALSE,245405
430,Liberia,2019,45-49,both sexes,6536,191602.00000000003,B,Less Developed Regions,FALSE,198791
430,Liberia,2019,50-54,both sexes,4633,152565,B,Less Developed Regions,FALSE,158075
430,Liberia,2019,55-59,both sexes,2895,121508.99999999999,B,Less Developed Regions,FALSE,125753
430,Liberia,2019,60-64,both sexes,1793,93821.00000000001,B,Less Developed Regions,FALSE,97312
430,Liberia,2019,65-69,both sexes,1013,67717,B,Less Developed Regions,FALSE,71158
430,Liberia,2019,70-74,both sexes,641,43655,B,Less Developed Regions,FALSE,45007
430,Liberia,2019,75+,both sexes,599,50855.000000000015,B,Less Developed Regions,FALSE,51674
430,Liberia,2019,Total,both sexes,94448,4937373.999999998,B,Less Developed Regions,FALSE,5057677
430,Liberia,2019,0-4,male,1216,372699,B,Less Developed Regions,FALSE,377951
430,Liberia,2019,5-9,male,1764,341809,B,Less Developed Regions,FALSE,346028
430,Liberia,2019,10-14,male,2017,311421,B,Less Developed Regions,FALSE,317302
430,Liberia,2019,15-19,male,3890,272317,B,Less Developed Regions,FALSE,280365
430,Liberia,2019,20-24,male,6777,225035,B,Less Developed Regions,FALSE,233827
430,Liberia,2019,25-29,male,7213,184628.99999999997,B,Less Developed Regions,FALSE,189883
430,Liberia,2019,30-34,male,7392,164946,B,Less Developed Regions,FALSE,167817
430,Liberia,2019,35-39,male,6773,144684,B,Less Developed Regions,FALSE,148500
430,Liberia,2019,40-44,male,5095,118928.00000000001,B,Less Developed Regions,FALSE,123141
430,Liberia,2019,45-49,male,4398,95417.99999999999,B,Less Developed Regions,FALSE,99142
430,Liberia,2019,50-54,male,3111,74852,B,Less Developed Regions,FALSE,77752
430,Liberia,2019,55-59,male,1841,58322,B,Less Developed Regions,FALSE,60556
430,Liberia,2019,60-64,male,1101,43774.99999999999,B,Less Developed Regions,FALSE,45575
430,Liberia,2019,65-69,male,625,30639,B,Less Developed Regions,FALSE,32249.000000000004
430,Liberia,2019,70-74,male,346,19437,B,Less Developed Regions,FALSE,19973
430,Liberia,2019,75+,male,298,22205,B,Less Developed Regions,FALSE,22478
430,Liberia,2019,Total,male,53857,2481116,B,Less Developed Regions,FALSE,2542539
430,Liberia,2019,0-4,female,2025,357452,B,Less Developed Regions,FALSE,362542
430,Liberia,2019,5-9,female,3024,328388.00000000006,B,Less Developed Regions,FALSE,332295
430,Liberia,2019,10-14,female,3607,300354,B,Less Developed Regions,FALSE,305778
430,Liberia,2019,15-19,female,5111,264243,B,Less Developed Regions,FALSE,271580
430,Liberia,2019,20-24,female,5537,221037,B,Less Developed Regions,FALSE,229245
430,Liberia,2019,25-29,female,4537,182834,B,Less Developed Regions,FALSE,187898
430,Liberia,2019,30-34,female,4245,163544,B,Less Developed Regions,FALSE,166488
430,Liberia,2019,35-39,female,3633,143147,B,Less Developed Regions,FALSE,147003
430,Liberia,2019,40-44,female,2482,118181.00000000001,B,Less Developed Regions,FALSE,122264
430,Liberia,2019,45-49,female,2138,96184,B,Less Developed Regions,FALSE,99649
430,Liberia,2019,50-54,female,1522,77713,B,Less Developed Regions,FALSE,80323
430,Liberia,2019,55-59,female,1054,63188,B,Less Developed Regions,FALSE,65197
430,Liberia,2019,60-64,female,692,50045,B,Less Developed Regions,FALSE,51737
430,Liberia,2019,65-69,female,388,37079,B,Less Developed Regions,FALSE,38909
430,Liberia,2019,70-74,female,295,24218,B,Less Developed Regions,FALSE,25034
430,Liberia,2019,75+,female,301,28651,B,Less Developed Regions,FALSE,29196
430,Liberia,2019,Total,female,40591,2456258.0000000005,B,Less Developed Regions,FALSE,2515138
430,Liberia,2017,0-4,both sexes,9508,730149.9999999999,B,Less Developed Regions,FALSE,740493
430,Liberia,2017,5-9,both sexes,6942,670197,B,Less Developed Regions,FALSE,678323
430,Liberia,2017,10-14,both sexes,7035,611777,B,Less Developed Regions,FALSE,623080
430,Liberia,2017,15-19,both sexes,8418,536559,B,Less Developed Regions,FALSE,551945
430,Liberia,2017,20-24,both sexes,8680,446073.00000000006,B,Less Developed Regions,FALSE,463072
430,Liberia,2017,25-29,both sexes,9413,367464,B,Less Developed Regions,FALSE,377781
430,Liberia,2017,30-34,both sexes,10496,328491.00000000006,B,Less Developed Regions,FALSE,334305
430,Liberia,2017,35-39,both sexes,9544,287831,B,Less Developed Regions,FALSE,295503
430,Liberia,2017,40-44,both sexes,7970,237108,B,Less Developed Regions,FALSE,245405
430,Liberia,2017,45-49,both sexes,6478,191602.00000000003,B,Less Developed Regions,FALSE,198791
430,Liberia,2017,50-54,both sexes,4780,152565,B,Less Developed Regions,FALSE,158075
430,Liberia,2017,55-59,both sexes,3395,121508.99999999999,B,Less Developed Regions,FALSE,125753
430,Liberia,2017,60-64,both sexes,2294,93821.00000000001,B,Less Developed Regions,FALSE,97312
430,Liberia,2017,65-69,both sexes,1562,67717,B,Less Developed Regions,FALSE,71158
430,Liberia,2017,70-74,both sexes,1049,43655,B,Less Developed Regions,FALSE,45007
430,Liberia,2017,75+,both sexes,1066,50855.000000000015,B,Less Developed Regions,FALSE,51674
430,Liberia,2017,Total,both sexes,98630,4937373.999999998,B,Less Developed Regions,FALSE,5057677
430,Liberia,2017,0-4,male,4113,372699,B,Less Developed Regions,FALSE,377951
430,Liberia,2017,5-9,male,2969,341809,B,Less Developed Regions,FALSE,346028
430,Liberia,2017,10-14,male,2856,311421,B,Less Developed Regions,FALSE,317302
430,Liberia,2017,15-19,male,3725,272317,B,Less Developed Regions,FALSE,280365
430,Liberia,2017,20-24,male,4478,225035,B,Less Developed Regions,FALSE,233827
430,Liberia,2017,25-29,male,5680,184628.99999999997,B,Less Developed Regions,FALSE,189883
430,Liberia,2017,30-34,male,6782,164946,B,Less Developed Regions,FALSE,167817
430,Liberia,2017,35-39,male,6407,144684,B,Less Developed Regions,FALSE,148500
430,Liberia,2017,40-44,male,5425,118928.00000000001,B,Less Developed Regions,FALSE,123141
430,Liberia,2017,45-49,male,4505,95417.99999999999,B,Less Developed Regions,FALSE,99142
430,Liberia,2017,50-54,male,3297,74852,B,Less Developed Regions,FALSE,77752
430,Liberia,2017,55-59,male,2277,58322,B,Less Developed Regions,FALSE,60556
430,Liberia,2017,60-64,male,1499,43774.99999999999,B,Less Developed Regions,FALSE,45575
430,Liberia,2017,65-69,male,992,30639,B,Less Developed Regions,FALSE,32249.000000000004
430,Liberia,2017,70-74,male,630,19437,B,Less Developed Regions,FALSE,19973
430,Liberia,2017,75+,male,606,22205,B,Less Developed Regions,FALSE,22478
430,Liberia,2017,Total,male,56241,2481116,B,Less Developed Regions,FALSE,2542539
430,Liberia,2017,0-4,female,5395,357452,B,Less Developed Regions,FALSE,362542
430,Liberia,2017,5-9,female,3973,328388.00000000006,B,Less Developed Regions,FALSE,332295
430,Liberia,2017,10-14,female,4179,300354,B,Less Developed Regions,FALSE,305778
430,Liberia,2017,15-19,female,4693,264243,B,Less Developed Regions,FALSE,271580
430,Liberia,2017,20-24,female,4202,221037,B,Less Developed Regions,FALSE,229245
430,Liberia,2017,25-29,female,3733,182834,B,Less Developed Regions,FALSE,187898
430,Liberia,2017,30-34,female,3714,163544,B,Less Developed Regions,FALSE,166488
430,Liberia,2017,35-39,female,3137,143147,B,Less Developed Regions,FALSE,147003
430,Liberia,2017,40-44,female,2545,118181.00000000001,B,Less Developed Regions,FALSE,122264
430,Liberia,2017,45-49,female,1973,96184,B,Less Developed Regions,FALSE,99649
430,Liberia,2017,50-54,female,1483,77713,B,Less Developed Regions,FALSE,80323
430,Liberia,2017,55-59,female,1118,63188,B,Less Developed Regions,FALSE,65197
430,Liberia,2017,60-64,female,795,50045,B,Less Developed Regions,FALSE,51737
430,Liberia,2017,65-69,female,570,37079,B,Less Developed Regions,FALSE,38909
430,Liberia,2017,70-74,female,419,24218,B,Less Developed Regions,FALSE,25034
430,Liberia,2017,75+,female,460,28651,B,Less Developed Regions,FALSE,29196
430,Liberia,2017,Total,female,42389,2456258.0000000005,B,Less Developed Regions,FALSE,2515138
430,Liberia,2015,0-4,both sexes,11062,730149.9999999999,B,Less Developed Regions,FALSE,740493
430,Liberia,2015,5-9,both sexes,15443,670197,B,Less Developed Regions,FALSE,678323
430,Liberia,2015,10-14,both sexes,14210,611777,B,Less Developed Regions,FALSE,623080
